name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
"130 m2 near Cph. Center, beach, private garden",Amager st,Entire home/apt,3.0,1.0,4,4,890.0,0,16,91.0,55.65294,12.626719999999999,0
it a nice neighbourhood..,Bispebjerg,Entire home/apt,1.0,1.0,2,2,570.0,1,80,97.0,55.70788,12.5379,0
Family apartment close to everythin,Vesterbro-Kongens Enghave,Entire home/apt,3.0,1.0,5,28,1000.0,240,14,97.0,55.666830000000004,12.55758,0
2-floors overlooking Marble Church,Indre By,Entire home/apt,1.0,1.0,4,2,1500.0,240,10,96.0,55.68635,12.59074,0
Spend the summer in Copenhagen at Frederiksberg,Frederiksberg,Entire home/apt,1.0,1.0,2,3,650.0,58,32,94.0,55.68425,12.520389999999999,0
"Wonderful, central, family friendly",sterbro,Entire home/apt,3.0,1.0,6,5,1041.0,336,38,96.0,55.70105,12.58561,0
"Free parking,garden near City",Valby,Entire home/apt,3.0,1.0,4,4,800.0,327,17,93.0,55.66679,12.493910000000001,0
Large and light apartment in hip area,Nrrebro,Entire home/apt,1.0,1.0,2,3,930.0,1,26,97.0,55.68916,12.565010000000001,0
Central and charming Copenhagen,Indre By,Entire home/apt,2.0,1.0,4,4,1600.0,118,46,93.0,55.67337,12.59483,1
Best location in Copenhagen  -,Indre By,Entire home/apt,3.0,1.5,5,4,1529.0,61,11,96.0,55.68232,12.57403,0
City centre lakeside balcony flat,Indre By,Entire home/apt,1.0,1.0,2,2,900.0,121,32,94.0,55.67748,12.55918,1
Unique Copenhagen house by the sea!,Amager st,Entire home/apt,3.0,2.0,6,2,2200.0,327,27,98.0,55.652269999999994,12.6398,0
Rooftop Apartment Central Nørrebro,Nrrebro,Entire home/apt,2.0,1.0,4,4,1150.0,362,22,93.0,55.69014,12.56175,0
Bright and spacious in Vesterbro,Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,6,7,950.0,113,14,97.0,55.66522,12.55204,1
Best location by Sct Hans Square,Nrrebro,Entire home/apt,1.0,1.0,2,2,900.0,365,12,85.0,55.68938000000001,12.56362,0
Classic Vesterbro apartment in a perfect location,Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,3,5,800.0,364,13,97.0,55.66639,12.54657,0
Chr. Havn - lige ved kanalen,Indre By,Entire home/apt,1.0,1.0,2,1,850.0,219,82,91.0,55.67475,12.59641,0
Baby/todler/parents oasis in urban Nørrebro,Nrrebro,Entire home/apt,1.0,1.0,2,1,650.0,2,36,97.0,55.68899999999999,12.5435,0
Apartment in the heart of Vesterbro,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,4,750.0,3,16,81.0,55.66711,12.55222,0
"Unique flat-vibrant Vesterbro, Cph (baby friendly)",Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,4,2,1614.0,364,68,96.0,55.670390000000005,12.557310000000001,1
Charming flat on Sønder Boulevard,Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,4,5,1200.0,26,17,97.0,55.66485,12.548589999999999,0
Central & light apartment w garden,Frederiksberg,Entire home/apt,1.0,1.0,2,3,599.0,0,89,96.0,55.68600000000001,12.53616,0
Large penthouse near center of CPH,Amager Vest,Entire home/apt,4.0,2.0,6,3,1375.0,252,12,98.0,55.65804,12.60684,0
Charming warm HOUSEBOAT in Copenhagens heart.,Indre By,Entire home/apt,1.0,1.0,4,3,1050.0,364,65,95.0,55.6721,12.57727,0
Live close to the lakes,Nrrebro,Entire home/apt,1.0,1.0,3,2,744.0,358,32,94.0,55.6904,12.560889999999999,0
Apartment in Trendy Islands Brygge,Amager Vest,Entire home/apt,1.0,1.0,2,5,700.0,58,26,98.0,55.66129,12.57582,0
Architects home in modern building,Indre By,Entire home/apt,2.0,1.0,3,5,1000.0,167,39,96.0,55.671330000000005,12.59704,0
Luxury Waterfront Penthouse - Best reviews!,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,3,1350.0,84,56,100.0,55.66134,12.56398,1
200 sqm stylish & airy apartement,Bispebjerg,Entire home/apt,2.0,1.0,8,3,874.0,0,31,97.0,55.70434,12.530289999999999,0
"Architectural icon by ""B.I.G.""",Amager Vest,Entire home/apt,2.0,1.0,6,1,964.0,351,95,97.0,55.63369,12.58281,1
"Amazing room in ""B.I.G"" apartment",Amager Vest,Private room,1.0,1.0,4,1,486.0,352,87,98.0,55.63086,12.57992,1
"Loft room in ""B.I.G."" apartment",Amager Vest,Private room,1.0,1.0,3,1,464.0,352,61,99.0,55.63351,12.581660000000001,1
Great apartment in trendy Vesterbro,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,3,1100.0,0,50,98.0,55.668490000000006,12.55001,0
Frederiksberg 5 minuts to Metro,Frederiksberg,Entire home/apt,2.0,1.0,4,7,498.0,306,35,86.0,55.68916,12.51746,1
1730 squarefeet lux. apartment,sterbro,Entire home/apt,2.0,1.0,4,3,1950.0,364,92,91.0,55.70315,12.58112,0
Cozy appartment near Fælledparken,Nrrebro,Entire home/apt,1.0,1.0,2,1,675.0,362,18,94.0,55.706219999999995,12.55523,0
Charming apartment best location,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,2,729.0,25,12,95.0,55.66627,12.55212,0
G1 Nørrebro Blågårdsgade Balcony,Nrrebro,Private room,1.0,1.0,2,2,460.0,148,218,95.0,55.68554,12.55816,1
Spacious modern house,Vanlse,Entire home/apt,3.0,2.0,5,3,950.0,116,12,98.0,55.697880000000005,12.49732,0
Artsy apartment just between downtown & the beach,Amager st,Entire home/apt,1.0,1.0,2,2,430.0,56,32,88.0,55.66365,12.61191,0
"Cool, calm and collected Vesterbro",Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,4,1,980.0,364,28,96.0,55.6729,12.551739999999999,0
Centrally located cozy gem,Indre By,Entire home/apt,1.0,1.0,2,10,629.0,56,27,92.0,55.67515,12.597560000000001,0
Beauty & charm in the heart of Cph.,Indre By,Entire home/apt,3.0,1.0,5,3,1400.0,236,52,99.0,55.68456,12.5697,0
Cosy quiet room only 15 min. from Cph Central St.,Frederiksberg,Private room,1.0,1.0,2,1,322.0,90,59,96.0,55.68715,12.536760000000001,0
BIG APR. IN THE HEART OF COPENHAGEN,Indre By,Entire home/apt,2.0,1.0,4,3,892.0,119,13,98.0,55.6856,12.5682,0
Modern Apartment in Copenhage City,Amager Vest,Private room,1.0,1.0,1,3,398.0,85,318,97.0,55.66715,12.580810000000001,1
LOVELY CENTRAL CITY APARTMENT,Indre By,Entire home/apt,1.0,1.0,3,1,1899.0,180,43,96.0,55.67864,12.57832,0
Classic cosy student appartment,Frederiksberg,Private room,2.0,1.0,4,2,554.0,26,171,93.0,55.6845,12.55213,1
Wonderfull apartment with balconies,Frederiksberg,Entire home/apt,1.0,1.0,3,4,800.0,26,101,95.0,55.67896,12.53092,0
"Private clean cozy room, own kitchen + bathroom",sterbro,Private room,1.0,1.0,2,4,450.0,209,89,98.0,55.73129,12.563830000000001,1
